,SPCD,DIA_cm,HT_m,STATUSCD,CBH_m,CROWN_RADIUS_m,X_m,Y_m
70,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2048879.6844053613,2089594.239825843
71,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048840.3301247223,2089561.6712399784
72,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048863.9699064635,2089615.6309567925
73,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048860.802134895,2089588.3661519545
74,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048829.0225814043,2089589.1883815737
75,122,15.494,6.7056,1,2.68224,0.8324098282396799,-2048830.3247726415,2089611.1569630315
76,122,16.51,7.9248,1,2.77368,1.0657368255492872,-2048839.6856144387,2089605.0213048928
77,122,67.056,23.4696,1,10.561319999999998,2.67064819893564,-2048829.4976134773,2089589.32229695
78,122,16.51,7.9248,1,3.9624,0.8197975581148362,-2048862.777751771,2089585.099359098
79,122,77.216,34.4424,1,18.94332,3.206669679241494,-2048847.472824189,2089568.35462299
80,122,61.468,29.260800000000003,1,14.630400000000002,3.0269448299624724,-2048837.261556792,2089611.83513215
81,122,85.85199999999999,34.1376,2,,,-2048861.5389619337,2089574.955109782
82,15,17.018,8.8392,1,2.2097999999999995,0.7339808184323099,-2048853.8844748996,2089574.604170287
83,15,17.018,8.8392,1,2.2097999999999995,0.7339808184323099,-2048860.882281988,2089573.551436868
84,122,96.012,29.5656,1,13.30452,3.364323055802039,-2048877.231900582,2089589.9617992537
85,122,77.216,32.9184,1,18.10512,3.064781640337003,-2048844.524918607,2089586.542082285
86,122,13.716,8.2296,1,4.1148,0.8513282334269453,-2048863.746398324,2089584.3607065023
87,122,12.7,6.4008,1,3.52044,0.5959297633988617,-2048838.509401194,2089605.965565404
88,81,13.716,6.096,1,1.2191999999999998,0.8715850781195245,-2048872.0614483391,2089595.247079316
89,81,13.716,6.096,1,1.2191999999999998,0.8715850781195245,-2048829.474455627,2089597.618727672
90,122,14.223999999999998,7.315200000000001,1,3.6576,0.7567362074906181,-2048855.9590156712,2089568.8543862149
91,122,14.986,5.486400000000001,1,2.46888,0.62430737117976,-2048852.8081878535,2089584.6580480265
92,122,14.986,5.486400000000001,1,2.46888,0.62430737117976,-2048867.2730760367,2089574.3316137427
93,81,17.526,8.2296,1,4.1148,0.7353999096633487,-2048826.8057457528,2089572.2972190692
94,81,18.542,9.144,1,5.4864,0.6536888085896434,-2048836.6649183016,2089572.9325759832
95,81,18.542,9.144,1,5.4864,0.6536888085896434,-2048825.877669008,2089583.8443803035
96,116,21.082,10.668,1,2.667,1.6553604538857272,-2048834.9107772072,2089614.3901681784
97,15,,,2,,,-2048871.6296619133,2089591.049601783
98,116,29.718,14.9352,1,7.4676,1.5450030902933451,-2048833.6078266576,2089590.4900928475
99,116,29.718,14.9352,1,7.4676,1.5450030902933451,-2048864.713386068,2089615.7990587368
100,81,13.97,7.010400000000001,1,0.7010399999999999,1.1276131948171348,-2048852.9816554291,2089583.7106688565
101,81,13.97,7.010400000000001,1,0.7010399999999999,1.1276131948171348,-2048868.4342135768,2089606.415715026
102,122,24.892000000000003,14.0208,1,4.206240000000001,2.030575490099825,-2048899.5847357688,2089564.116001398
103,122,16.51,11.5824,1,3.47472,1.6774319266042033,-2048886.7450230664,2089567.6004002644
104,122,25.908,14.630400000000002,1,4.389120000000002,2.1188613809737302,-2048891.6390302812,2089554.201519842
105,122,25.908,14.630400000000002,1,4.389120000000002,2.1188613809737302,-2048886.3449341208,2089559.1713725445
106,122,28.956000000000003,14.630400000000002,1,3.6576,2.2702086224718543,-2048885.31623402,2089551.3972049705
107,122,16.256,6.7056,1,4.02336,0.5549398854931199,-2048924.81313638,2089558.0381980457
108,122,16.256,6.7056,1,4.02336,0.5549398854931199,-2048924.8124238092,2089537.088823612
109,122,81.28,31.3944,1,15.6972,3.247659557147236,-2048925.1236795057,2089568.144377371
110,122,78.486,32.6136,1,19.56816,2.6990258067165374,-2048883.5094114344,2089546.6040870429
111,122,16.002,7.9248,1,3.1699200000000003,0.9837570697378034,-2048903.832839163,2089580.30844751
112,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048926.606638716,2089562.197004992
113,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048899.850711919,2089579.5170739656
114,122,21.336,11.2776,1,3.383280000000001,1.6332889811672506,-2048903.960585887,2089537.471113089
115,122,21.336,11.2776,1,3.383280000000001,1.6332889811672506,-2048915.5972735249,2089575.621879947
116,122,22.606,10.9728,1,4.389120000000001,1.3621251734831126,-2048904.731915777,2089579.464456916
117,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2048920.281341304,2089567.958693127
118,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2048923.285816492,2089547.7399714289
119,15,24.384,10.3632,1,1.55448,0.9752664667905176,-2048912.942416993,2089567.7221973815
120,122,12.7,5.486400000000001,1,2.7432000000000003,0.5675521556179636,-2048918.024857361,2089534.3183867813
121,122,12.7,5.486400000000001,1,2.7432000000000003,0.5675521556179636,-2048936.570582355,2089555.9484955724
122,122,24.384,12.192,1,6.096,1.2612270124843634,-2048883.78693899,2089567.230963088
123,122,24.384,12.192,1,6.096,1.2612270124843634,-2048902.8140139664,2089588.055806007
124,81,18.288,7.315200000000001,1,3.6576,0.6536888085896434,-2048898.811711372,2089573.7565412628
125,81,18.288,7.315200000000001,1,3.6576,0.6536888085896434,-2048919.7639008088,2089567.8696523928
126,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2048910.108301688,2089541.1811726196
127,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2048896.205506372,2089583.8480478253
128,122,22.352000000000004,11.8872,1,6.53796,1.1067267034550288,-2048922.6986059523,2089552.9342221476
129,81,24.13,10.668,1,2.667,1.429944268789845,-2048894.4414566825,2089565.0579795595
130,122,25.908,13.716,1,7.5438,1.276992350140418,-2048915.5117780103,2089556.8428252304
131,122,25.908,13.716,1,7.5438,1.276992350140418,-2048917.1237441527,2089532.8532482253
132,81,27.686,10.668,1,2.667,1.429944268789845,-2048880.914682252,2089566.572308619
133,122,23.368,13.1064,1,6.5532,1.3558190384206907,-2048927.7891617136,2089579.2452690636
134,122,23.368,13.1064,1,6.5532,1.3558190384206907,-2048891.206904052,2089574.416599076
135,15,,,2,,,-2048921.112969431,2089559.0441006296
136,15,,,2,,,-2048914.234329457,2089581.457112047
137,122,16.764,8.2296,1,3.29184,1.0215938801123343,-2048895.7008527992,2089559.2144970847
138,122,16.764,8.2296,1,3.29184,1.0215938801123343,-2048920.921146928,2089538.1713508992
139,81,15.748,6.7056,1,4.02336,0.4793717929657384,-2048897.7916185465,2089570.7273488536
140,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2048902.6621139196,2089565.062433761
141,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2048886.68706936,2089555.4058502764
142,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048915.4620516496,2089552.210809294
143,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048917.52771486,2089577.2745059256
144,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048912.554560241,2089578.664723848
145,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048915.065184924,2089585.0207606824
146,122,15.494,6.7056,1,2.68224,0.8324098282396799,-2048917.936373288,2089562.9824228724
147,122,16.51,7.9248,1,2.77368,1.0657368255492872,-2048909.0868806632,2089539.4900092368
148,122,16.51,7.9248,1,2.77368,1.0657368255492872,-2048918.3130079703,2089557.3476408669
149,122,67.056,23.4696,1,10.561319999999998,2.67064819893564,-2048886.5567418705,2089558.161291764
150,122,16.51,7.9248,1,3.9624,0.8197975581148362,-2048896.8189493571,2089551.5073532003
151,122,77.216,34.4424,1,18.94332,3.206669679241494,-2048926.94477852,2089546.933605641
152,122,61.468,29.260800000000003,1,14.630400000000002,3.0269448299624724,-2048892.570290716,2089566.954250028
153,15,17.018,8.8392,1,2.2097999999999995,0.7339808184323099,-2048886.2725026289,2089568.312674126
154,15,17.018,8.8392,1,2.2097999999999995,0.7339808184323099,-2048928.332511283,2089577.1826152653
155,122,77.216,32.9184,1,18.10512,3.064781640337003,-2048898.7429620605,2089570.7130976217
156,122,13.716,8.2296,1,4.1148,0.8513282334269453,-2048904.6924713044,2089574.639635267
157,122,13.716,8.2296,1,4.1148,0.8513282334269453,-2048922.7410529093,2089554.252459232
158,122,12.7,6.4008,1,3.52044,0.5959297633988617,-2048927.6566221956,2089556.6495781364
159,122,12.7,6.4008,1,3.52044,0.5959297633988617,-2048927.4331308487,2089564.8401171805
160,81,13.716,6.096,1,1.2191999999999998,0.8715850781195245,-2048906.1404622465,2089536.8763587377
161,81,13.716,6.096,1,1.2191999999999998,0.8715850781195245,-2048928.5532622044,2089544.6751835835
162,122,14.223999999999998,7.315200000000001,1,3.6576,0.7567362074906181,-2048904.7987375665,2089535.1776704332
163,122,14.223999999999998,7.315200000000001,1,3.6576,0.7567362074906181,-2048913.7132467893,2089556.7599163533
164,122,14.986,5.486400000000001,1,2.46888,0.62430737117976,-2048899.6126311915,2089568.1129344264
165,81,17.526,8.2296,1,4.1148,0.7353999096633487,-2048923.721579575,2089578.7422778343
166,81,17.526,8.2296,1,4.1148,0.7353999096633487,-2048905.9121485176,2089550.896095003
167,81,18.542,9.144,1,5.4864,0.6536888085896434,-2048892.957162369,2089584.073023874
168,116,21.082,10.668,1,2.667,1.6553604538857272,-2048920.8448117247,2089574.8580431803
169,116,21.082,10.668,1,2.667,1.6553604538857272,-2048906.6467463176,2089535.6018262652
170,15,,,2,,,-2048890.6268013592,2089582.2807976
171,116,29.718,14.9352,1,7.4676,1.5450030902933451,-2048916.3506974613,2089553.2871538664
172,116,29.718,14.9352,1,7.4676,1.5450030902933451,-2048906.2690389832,2089543.0988501376
173,81,13.97,7.010400000000001,1,0.7010399999999999,1.1276131948171348,-2048932.182459132,2089542.1046971567
174,81,13.97,7.010400000000001,1,0.7010399999999999,1.1276131948171348,-2048914.513219963,2089573.7017536936
175,122,24.892000000000003,14.0208,1,4.206240000000001,2.030575490099825,-2048864.5760794112,2089585.5321698885
176,122,24.892000000000003,14.0208,1,4.206240000000001,2.030575490099825,-2048875.057644336,2089576.2501239409
177,122,16.51,11.5824,1,3.47472,1.6774319266042033,-2048856.5368610767,2089555.236916345
178,122,25.908,14.630400000000002,1,4.389120000000002,2.1188613809737302,-2048831.9976905235,2089541.92516959
179,122,25.908,14.630400000000002,1,4.389120000000002,2.1188613809737302,-2048854.153783221,2089533.722568172
180,122,28.956000000000003,14.630400000000002,1,3.6576,2.2702086224718543,-2048830.8407224996,2089576.1510089715
181,122,16.256,6.7056,1,4.02336,0.5549398854931199,-2048867.818849143,2089560.9171912167
182,122,78.486,32.6136,1,19.56816,2.6990258067165374,-2048852.0109140463,2089566.7088711224
183,122,16.002,7.9248,1,3.1699200000000003,0.9837570697378034,-2048844.2215626768,2089553.6575758408
184,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048851.7309235816,2089553.566517701
185,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048878.9357885364,2089562.1410437168
186,122,21.336,11.2776,1,3.383280000000001,1.6332889811672506,-2048859.38299265,2089541.485916304
187,122,22.606,10.9728,1,4.389120000000001,1.3621251734831126,-2048836.7786944555,2089584.1698130376
188,122,22.606,10.9728,1,4.389120000000001,1.3621251734831126,-2048827.23262432,2089578.6342846851
189,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2048834.0214303443,2089584.074762405
190,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2048847.9630406403,2089543.5189426616
191,15,24.384,10.3632,1,1.55448,0.9752664667905176,-2048839.330941939,2089581.866411924
192,122,12.7,5.486400000000001,1,2.7432000000000003,0.5675521556179636,-2048856.318555,2089551.635586937
193,122,24.384,12.192,1,6.096,1.2612270124843634,-2048859.0538045152,2089572.4574872248
194,81,18.288,7.315200000000001,1,3.6576,0.6536888085896434,-2048854.22175875,2089587.4129540157
195,81,18.288,7.315200000000001,1,3.6576,0.6536888085896434,-2048851.1630843328,2089563.98492714
196,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2048858.520249355,2089543.9559365143
197,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2048868.63281808,2089558.990651307
198,122,22.352000000000004,11.8872,1,6.53796,1.1067267034550288,-2048870.4234891976,2089544.583889164
199,81,24.13,10.668,1,2.667,1.429944268789845,-2048833.2377752652,2089564.4586411568
200,122,25.908,13.716,1,7.5438,1.276992350140418,-2048866.93404023,2089539.9093271089
201,122,25.908,13.716,1,7.5438,1.276992350140418,-2048873.6686585632,2089549.2915500745
202,81,27.686,10.668,1,2.667,1.429944268789845,-2048858.9840677588,2089549.9549353404
203,122,23.368,13.1064,1,6.5532,1.3558190384206907,-2048854.089838918,2089555.400274243
204,122,23.368,13.1064,1,6.5532,1.3558190384206907,-2048873.3793409667,2089573.818545668
205,15,,,2,,,-2048847.1876677144,2089543.7117260047
206,15,,,2,,,-2048840.5643613955,2089575.545659555
207,122,16.764,8.2296,1,3.29184,1.0215938801123343,-2048869.093880493,2089566.1643577607
208,81,15.748,6.7056,1,4.02336,0.4793717929657384,-2048824.767729972,2089559.1565430537
209,81,15.748,6.7056,1,4.02336,0.4793717929657384,-2048876.004795217,2089556.9037602125
210,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2048826.5685342683,2089563.956486481
211,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048857.253648631,2089575.9066386395
212,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048831.2971314213,2089559.839592708
213,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048848.77794422,2089552.560689232
214,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048842.305807032,2089537.5531847803
215,122,15.494,6.7056,1,2.68224,0.8324098282396799,-2048845.773026268,2089537.998239844
216,122,15.494,6.7056,1,2.68224,0.8324098282396799,-2048859.518338404,2089546.8641229
217,122,16.51,7.9248,1,2.77368,1.0657368255492872,-2048872.159523961,2089576.533082396
218,122,16.51,7.9248,1,2.77368,1.0657368255492872,-2048864.5106008344,2089544.963870608
219,122,67.056,23.4696,1,10.561319999999998,2.67064819893564,-2048870.9796912505,2089558.6748064533
220,122,16.51,7.9248,1,3.9624,0.8197975581148362,-2048839.6970707625,2089558.7297279213
221,122,16.51,7.9248,1,3.9624,0.8197975581148362,-2048871.0411521527,2089541.6945845624
222,122,77.216,34.4424,1,18.94332,3.206669679241494,-2048833.130578004,2089542.534441465
223,122,61.468,29.260800000000003,1,14.630400000000002,3.0269448299624724,-2048846.950467056,2089586.9054982264
224,122,74.16799999999999,29.5656,1,11.826240000000002,3.670170606329497,-2048859.076923158,2089570.053459004
225,15,17.018,8.8392,1,2.2097999999999995,0.7339808184323099,-2048865.596103224,2089555.5087291875
226,122,96.012,29.5656,1,13.30452,3.364323055802039,-2048860.7371259364,2089570.5857835093
227,122,77.216,32.9184,1,18.10512,3.064781640337003,-2048822.213000244,2089555.579256448
228,122,13.716,8.2296,1,4.1148,0.8513282334269453,-2048842.7666268847,2089568.6030456105
229,122,13.716,8.2296,1,4.1148,0.8513282334269453,-2048843.9813192207,2089581.8179881535
230,122,12.7,6.4008,1,3.52044,0.5959297633988617,-2048869.032006228,2089579.5463439792
231,81,13.716,6.096,1,1.2191999999999998,0.8715850781195245,-2048829.0702456692,2089561.6099594168
232,122,14.223999999999998,7.315200000000001,1,3.6576,0.7567362074906181,-2048833.706176957,2089573.8755469148
233,122,14.223999999999998,7.315200000000001,1,3.6576,0.7567362074906181,-2048875.180275554,2089552.0869338615
234,122,14.986,5.486400000000001,1,2.46888,0.62430737117976,-2048868.0344132232,2089571.9071913648
235,122,14.986,5.486400000000001,1,2.46888,0.62430737117976,-2048830.682824093,2089546.3700835945
236,81,17.526,8.2296,1,4.1148,0.7353999096633487,-2048866.1859299245,2089549.7362907024
237,81,17.526,8.2296,1,4.1148,0.7353999096633487,-2048840.5369664691,2089570.9110352092
238,81,18.542,9.144,1,5.4864,0.6536888085896434,-2048845.8528266177,2089550.8124262448
239,116,21.082,10.668,1,2.667,1.6553604538857272,-2048842.2534007004,2089555.691242952
240,15,,,2,,,-2048826.75734506,2089565.247696896
241,116,29.718,14.9352,1,7.4676,1.5450030902933451,-2048850.0878654767,2089585.9020509785
242,81,13.97,7.010400000000001,1,0.7010399999999999,1.1276131948171348,-2048867.6645671064,2089580.7484819845
243,81,13.97,7.010400000000001,1,0.7010399999999999,1.1276131948171348,-2048835.3831894568,2089566.302187784
244,122,24.892000000000003,14.0208,1,4.206240000000001,2.030575490099825,-2048961.3325753675,2089509.7546378288
245,122,16.51,11.5824,1,3.47472,1.6774319266042033,-2048968.9634326936,2089490.2212613735
246,122,25.908,14.630400000000002,1,4.389120000000002,2.1188613809737302,-2048962.9253044263,2089475.933012487
247,122,25.908,14.630400000000002,1,4.389120000000002,2.1188613809737302,-2048985.501058554,2089488.166637802
248,122,28.956000000000003,14.630400000000002,1,3.6576,2.2702086224718543,-2048986.3773256144,2089487.289834697
249,122,28.956000000000003,14.630400000000002,1,3.6576,2.2702086224718543,-2048990.1942799487,2089513.2238428728
250,122,16.256,6.7056,1,4.02336,0.5549398854931199,-2048990.49806048,2089502.1271111963
251,122,16.256,6.7056,1,4.02336,0.5549398854931199,-2048960.367904486,2089509.935311012
252,122,81.28,31.3944,1,15.6972,3.247659557147236,-2048944.6469950965,2089487.001772398
253,122,78.486,32.6136,1,19.56816,2.6990258067165374,-2048955.5453463967,2089483.014757773
254,122,16.002,7.9248,1,3.1699200000000003,0.9837570697378034,-2048969.619430252,2089512.8569073773
255,122,16.002,7.9248,1,3.1699200000000003,0.9837570697378034,-2048956.8452324944,2089493.9877863815
256,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048966.2943726764,2089529.683967449
257,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048969.3518478095,2089522.643656416
258,122,21.336,11.2776,1,3.383280000000001,1.6332889811672506,-2048956.7665583184,2089514.6865386784
259,122,21.336,11.2776,1,3.383280000000001,1.6332889811672506,-2048984.325173124,2089518.634853053
260,122,22.606,10.9728,1,4.389120000000001,1.3621251734831126,-2048957.8475451448,2089516.0182562773
261,122,22.606,10.9728,1,4.389120000000001,1.3621251734831126,-2048975.0709793936,2089490.6395400944
262,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2048966.505525491,2089527.533718197
263,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2048986.858937189,2089484.2733410755
264,15,24.384,10.3632,1,1.55448,0.9752664667905176,-2048972.3329699496,2089496.911903496
265,122,12.7,5.486400000000001,1,2.7432000000000003,0.5675521556179636,-2048954.150111292,2089480.8081324608
266,122,24.384,12.192,1,6.096,1.2612270124843634,-2048991.7317656328,2089497.8054874896
267,81,18.288,7.315200000000001,1,3.6576,0.6536888085896434,-2048981.7262079008,2089496.8988929768
268,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2048958.8316900488,2089507.6871354168
269,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2048974.0307944987,2089500.96351702
270,122,22.352000000000004,11.8872,1,6.53796,1.1067267034550288,-2048972.06914572,2089516.58184396
271,81,24.13,10.668,1,2.667,1.429944268789845,-2048961.750893353,2089526.0152922403
272,81,24.13,10.668,1,2.667,1.429944268789845,-2048972.5684737973,2089513.133303757
273,122,25.908,13.716,1,7.5438,1.276992350140418,-2048966.8190860385,2089495.664398814
274,122,25.908,13.716,1,7.5438,1.276992350140418,-2048963.610936563,2089471.155677658
275,81,27.686,10.668,1,2.667,1.429944268789845,-2048951.5859252915,2089506.0589982728
276,122,23.368,13.1064,1,6.5532,1.3558190384206907,-2048973.2898421483,2089505.00910768
277,122,23.368,13.1064,1,6.5532,1.3558190384206907,-2048949.8083820888,2089481.484106068
278,15,,,2,,,-2048973.936312224,2089509.2092747255
279,15,,,2,,,-2048980.5919369096,2089487.815321265
280,122,16.764,8.2296,1,3.29184,1.0215938801123343,-2048997.4700056475,2089487.9575372864
281,122,16.764,8.2296,1,3.29184,1.0215938801123343,-2048968.4753211325,2089529.1603305107
282,81,15.748,6.7056,1,4.02336,0.4793717929657384,-2048953.15555811,2089493.524590548
283,81,15.748,6.7056,1,4.02336,0.4793717929657384,-2048982.3612954004,2089516.784158605
284,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2048971.6689879908,2089519.4255172887
285,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2048967.506136014,2089529.6760809645
286,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048954.32465277,2089488.372487008
287,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048961.1602173375,2089523.173348451
288,122,15.494,6.7056,1,2.68224,0.8324098282396799,-2048950.3754195883,2089478.342409546
289,122,15.494,6.7056,1,2.68224,0.8324098282396799,-2048950.3892073703,2089481.1876407107
290,122,16.51,7.9248,1,2.77368,1.0657368255492872,-2048960.70651501,2089472.1897732883
291,122,67.056,23.4696,1,10.561319999999998,2.67064819893564,-2048954.8625769692,2089517.987523696
292,122,16.51,7.9248,1,3.9624,0.8197975581148362,-2048976.2955007667,2089496.7771030944
293,122,16.51,7.9248,1,3.9624,0.8197975581148362,-2048989.3194115453,2089489.7175368727
294,122,77.216,34.4424,1,18.94332,3.206669679241494,-2048969.108626771,2089511.556754432
295,122,61.468,29.260800000000003,1,14.630400000000002,3.0269448299624724,-2048984.220494176,2089494.7209041168
296,122,74.16799999999999,29.5656,1,11.826240000000002,3.670170606329497,-2048961.7409157103,2089473.59033014
297,122,85.85199999999999,34.1376,2,,,-2048944.7929511908,2089500.5776195545
298,15,17.018,8.8392,1,2.2097999999999995,0.7339808184323099,-2048962.1016857787,2089500.916705676
299,15,17.018,8.8392,1,2.2097999999999995,0.7339808184323099,-2048977.24727644,2089476.5367047957
300,122,96.012,29.5656,1,13.30452,3.364323055802039,-2048957.0071713745,2089526.0816471889
301,122,77.216,32.9184,1,18.10512,3.064781640337003,-2048978.5063417088,2089497.1304483125
302,122,13.716,8.2296,1,4.1148,0.8513282334269453,-2048981.363477209,2089505.2095505043
303,122,12.7,6.4008,1,3.52044,0.5959297633988617,-2048942.7323452623,2089504.3329293744
304,81,13.716,6.096,1,1.2191999999999998,0.8715850781195245,-2048979.717803466,2089499.1384455385
305,81,13.716,6.096,1,1.2191999999999998,0.8715850781195245,-2048954.8075617503,2089522.5390246916
306,122,14.223999999999998,7.315200000000001,1,3.6576,0.7567362074906181,-2048955.216034124,2089506.9863135607
307,122,14.223999999999998,7.315200000000001,1,3.6576,0.7567362074906181,-2048969.965309945,2089521.0437630797
308,122,14.986,5.486400000000001,1,2.46888,0.62430737117976,-2048969.4540429865,2089487.7007289147
309,81,17.526,8.2296,1,4.1148,0.7353999096633487,-2048991.864315076,2089500.7631147064
310,81,18.542,9.144,1,5.4864,0.6536888085896434,-2048962.2426038703,2089527.1611270644
311,116,21.082,10.668,1,2.667,1.6553604538857272,-2048994.5961049448,2089500.5375447187
312,15,,,2,,,-2048993.8790804087,2089510.5263688543
313,116,29.718,14.9352,1,7.4676,1.5450030902933451,-2048962.240302034,2089510.0944989969
314,116,29.718,14.9352,1,7.4676,1.5450030902933451,-2048966.7584729572,2089492.535038957
315,81,13.97,7.010400000000001,1,0.7010399999999999,1.1276131948171348,-2048984.7930455,2089521.7090618117
316,122,24.892000000000003,14.0208,1,4.206240000000001,2.030575490099825,-2049010.400806084,2089470.023748176
317,122,24.892000000000003,14.0208,1,4.206240000000001,2.030575490099825,-2048987.580737964,2089445.666357668
318,122,16.51,11.5824,1,3.47472,1.6774319266042033,-2049003.806150738,2089491.887494884
319,122,25.908,14.630400000000002,1,4.389120000000002,2.1188613809737302,-2049010.4774968657,2089478.041096878
320,122,28.956000000000003,14.630400000000002,1,3.6576,2.2702086224718543,-2049021.950841336,2089472.6144873288
321,122,28.956000000000003,14.630400000000002,1,3.6576,2.2702086224718543,-2049001.96957844,2089463.5152539767
322,122,16.256,6.7056,1,4.02336,0.5549398854931199,-2049027.1075900411,2089459.8273211129
323,122,78.486,32.6136,1,19.56816,2.6990258067165374,-2048997.1419229272,2089448.2285999723
324,122,16.002,7.9248,1,3.1699200000000003,0.9837570697378034,-2049003.804999061,2089454.7658181903
325,122,16.002,7.9248,1,3.1699200000000003,0.9837570697378034,-2049008.0476474653,2089484.574087252
326,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048998.10358509,2089445.2174362745
327,122,18.288,9.7536,1,3.90144,1.210777931984989,-2048983.118799548,2089480.1408759432
328,122,21.336,11.2776,1,3.383280000000001,1.6332889811672506,-2049000.1786833648,2089459.0437803348
329,122,21.336,11.2776,1,3.383280000000001,1.6332889811672506,-2049011.023451354,2089495.9354553744
330,122,22.606,10.9728,1,4.389120000000001,1.3621251734831126,-2049012.23997649,2089462.824534741
331,122,22.606,10.9728,1,4.389120000000001,1.3621251734831126,-2048979.103215372,2089455.2065809872
332,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2048986.0814039428,2089491.754250897
333,15,25.908,13.4112,1,2.68224,1.1878678073019453,-2049013.7255162413,2089489.273036424
334,15,24.384,10.3632,1,1.55448,0.9752664667905176,-2048992.70004088,2089496.981553877
335,15,24.384,10.3632,1,1.55448,0.9752664667905176,-2048983.5059631253,2089454.9654733848
336,122,12.7,5.486400000000001,1,2.7432000000000003,0.5675521556179636,-2048986.017053457,2089468.023501656
337,122,24.384,12.192,1,6.096,1.2612270124843634,-2048994.717725882,2089460.1505702469
338,122,24.384,12.192,1,6.096,1.2612270124843634,-2049000.3268212983,2089486.9953210969
339,81,18.288,7.315200000000001,1,3.6576,0.6536888085896434,-2048997.745846468,2089441.1447703056
340,81,18.288,7.315200000000001,1,3.6576,0.6536888085896434,-2048993.9479380008,2089488.221785644
341,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2048983.1800998317,2089472.94408823
342,15,28.194,10.9728,1,4.389120000000001,0.7289188817534664,-2049007.913319444,2089466.4129324332
343,122,22.352000000000004,11.8872,1,6.53796,1.1067267034550288,-2048990.143636647,2089447.372246696
344,122,22.352000000000004,11.8872,1,6.53796,1.1067267034550288,-2048987.7180059827,2089476.5738956823
345,81,24.13,10.668,1,2.667,1.429944268789845,-2048982.0981822656,2089446.7419622743
346,81,24.13,10.668,1,2.667,1.429944268789845,-2049011.7601277616,2089476.958641005
347,122,25.908,13.716,1,7.5438,1.276992350140418,-2049006.589524251,2089448.5948861523
348,122,25.908,13.716,1,7.5438,1.276992350140418,-2049015.922760672,2089453.955471996
349,81,27.686,10.668,1,2.667,1.429944268789845,-2048988.0518711808,2089484.2511288545
350,81,27.686,10.668,1,2.667,1.429944268789845,-2048972.6486569827,2089462.013155593
351,122,23.368,13.1064,1,6.5532,1.3558190384206907,-2048987.432209061,2089460.7743634945
352,15,,,2,,,-2049023.8239519664,2089471.6170418104
353,15,,,2,,,-2049024.3875442497,2089482.1802256864
354,122,16.764,8.2296,1,3.29184,1.0215938801123343,-2048998.834832574,2089447.6148432756
355,122,16.764,8.2296,1,3.29184,1.0215938801123343,-2049023.454377911,2089479.4004177167
356,81,15.748,6.7056,1,4.02336,0.4793717929657384,-2049005.077318298,2089488.5305879056
357,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2049012.3331271156,2089478.556592907
358,122,13.716,5.7912,1,2.31648,0.7188993971160872,-2049014.4551343936,2089473.040699597
359,122,15.494,6.7056,1,4.02336,0.5549398854931199,-2048986.1103319689,2089450.400602092
360,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2049010.5734840576,2089471.1354681663
361,122,13.462,5.486400000000001,1,2.46888,0.62430737117976,-2048998.8266158768,2089446.9761455904
